time,pressure,h_ref_out,m_ref_in,m_ref_out,h_ref_in,m_cool,T_cool_in,z_tpsh,gamma,eps_tp,eps_sh
39998.0,217.25197648954725,351.96769413034826,0.03129650753738844,0.03129650753738844,257.88447203949096,0.7958498244682869,-1.3733798392951626,0.7671611615851646,0.513704609362659,0.14991423518712968,-0.5978882691183529
23093.722090646195,33.83180750990949,13.731237056513876,0.012103212042355245,0.012103212042355245,26.57084309788645,0.25217914083100146,5.679994948442048,0.22964676226162278,0.09500910481075847,0.06989796043022153,1.4763238029736871
